y_am_pef,tempin,humidin,pm25in,co2in,tempdiffin,humidiffin,pm25diffin,pm10,pm25,o3,no2,co,so2,temp,windsd,humid,varp,dewpt,airp,seap,solrhr,solramnt,grdt,class
0.315568745,0.281063765,0.218634665,0.293885589,0.37626785,0.736418247,0.432133853,0.429548502,0.420352131,0.247260451,0.128020078,0.534406483,0.447681904,0.241353437,0.262168854,0.068080105,0.268825471,0.065510303,0.252796918,0.864896715,0.881068289,0.68538183,0.236972839,0.168745399,0
0.29096177220344543,0.3369463086128235,0.14713098108768463,0.2001940906047821,0.2589423358440399,0.8216087222099304,0.4721226692199707,0.5635366439819336,0.32686787843704224,0.05446188896894455,0.49021732807159424,0.040530793368816376,0.11416183412075043,0.18014277517795563,0.2139233499765396,0.7958167791366577,0.1249607503414154,0.03916331008076668,0.16030475497245789,0.6578983068466187,0.6850495338439941,0.6474431753158569,0.2318386435508728,0.11616691946983337,0
0.35,0.304,0.303,0.304,0.409,0.49,0.269,0.241,0.573,0.493,0.167,0.647,0.601,0.556,0.489,0.156,0.509,0.216,0.492,0.59,0.586,0.23,0.173,0.32,1
0.435,0.619,0.398,0.606,0.364,0.521,0.095,0.165,0.828,0.83,0.167,0.627,0.768,0.556,0.528,0.124,0.752,0.309,0.611,0.518,0.515,0.526,0.18,0.333,0
0.517,0.735,0.927,0.009,0.488,0.1,0.514,0.394,0.069,0.076,0.567,0.196,0.214,0.0,0.93,0.246,0.818,0.854,0.942,0.042,0.036,0.246,0.325,0.848,1
0.30953237414360046,0.5113021731376648,0.40476399660110474,0.6201409697532654,0.3555426597595215,0.5526703000068665,0.2515048086643219,0.31789955496788025,0.7798239588737488,0.7519413232803345,0.14024531841278076,0.7613638043403625,0.7590335607528687,0.4673224985599518,0.500128984451294,0.050559740513563156,0.6225208044052124,0.2596486508846283,0.550219714641571,0.7242187857627869,0.7097827196121216,0.4010748565196991,0.1718374788761139,0.3434232175350189,0
0.2898271679878235,0.41558948159217834,0.23105980455875397,0.28249937295913696,0.26906341314315796,0.7349231243133545,0.4363962411880493,0.5363879799842834,0.41281062364578247,0.12280943244695663,0.45028820633888245,0.08971577882766724,0.19555193185806274,0.24937112629413605,0.3035655915737152,0.6803470849990845,0.23356474936008453,0.0945296511054039,0.26393356919288635,0.6046854853630066,0.6159990429878235,0.551901638507843,0.2370273619890213,0.18513569235801697,0
0.248,0.707,0.611,0.348,0.371,0.415,0.356,0.228,0.594,0.544,0.333,0.353,0.365,0.222,0.642,0.25,0.693,0.391,0.679,0.492,0.488,0.0,0.248,0.558,0
0.2938307523727417,0.587130606174469,0.43746280670166016,0.6347405314445496,0.3012487590312958,0.5425222516059875,0.2194647490978241,0.35931044816970825,0.7777048945426941,0.7229887843132019,0.27221041917800903,0.5439063310623169,0.6656599640846252,0.4775276184082031,0.537875235080719,0.1824861764907837,0.6606099009513855,0.3762652575969696,0.5831434726715088,0.5808373689651489,0.5708853006362915,0.2665939927101135,0.14677628874778748,0.3759574294090271,0
0.2901403605937958,0.20229756832122803,0.06748637557029724,0.13010448217391968,0.24146035313606262,0.9149295091629028,0.49229809641838074,0.5825081467628479,0.24803654849529266,0.02217884361743927,0.46132105588912964,0.020203594118356705,0.06568622589111328,0.12439464777708054,0.103909432888031,0.8421124815940857,0.05258847773075104,0.00896773487329483,0.0675586611032486,0.762096643447876,0.8036472201347351,0.7704929113388062,0.19599732756614685,0.049058523029088974,0
0.483,0.65,0.274,0.522,0.005,0.487,0.269,0.558,0.881,0.321,0.433,0.059,0.197,0.0,0.565,1.0,0.484,0.266,0.561,0.248,0.253,0.484,0.449,0.457,1
0.2947228252887726,0.15863241255283356,0.052990611642599106,0.1262022852897644,0.24174563586711884,0.9336246848106384,0.4693801999092102,0.568318247795105,0.24768416583538055,0.023210568353533745,0.3832472264766693,0.025994250550866127,0.0716782882809639,0.12641365826129913,0.07775869220495224,0.7850825786590576,0.04899630323052406,0.005683160852640867,0.053274527192115784,0.8091175556182861,0.8487221002578735,0.7925634384155273,0.1681196093559265,0.03653794899582863,0
0.275,0.97,0.436,0.45,0.447,0.353,0.671,0.498,0.638,0.328,0.067,1.0,1.0,0.333,0.752,0.004,0.251,0.314,0.613,0.618,0.604,0.722,0.254,0.662,0
0.217420205,0.835350513,0.573169053,0.277513355,0.364209771,0.341616005,0.489397019,0.63541013,0.34125194,0.136460409,0.423684418,0.232471719,0.347085565,0.351272076,0.709890425,0.43552646,0.567099571,0.56995815,0.607983887,0.563104749,0.554724216,0.245194554,0.211102992,0.625255167,0
0.3009067177772522,0.45168113708496094,0.3096652925014496,0.4219898283481598,0.3529719412326813,0.6055129170417786,0.3189081847667694,0.3639500141143799,0.6012781858444214,0.44364845752716064,0.10707028210163116,0.631119966506958,0.5778783559799194,0.3574465215206146,0.40566521883010864,0.06659611314535141,0.4919205904006958,0.12240315228700638,0.4332026541233063,0.793963611125946,0.7835323214530945,0.48341572284698486,0.17052532732486725,0.2544308602809906,0
0.605,0.667,0.682,0.401,0.232,0.168,0.451,0.628,0.366,0.141,0.667,0.078,0.104,0.111,0.855,0.91,0.666,0.619,0.826,0.1,0.096,0.467,0.599,0.749,1
0.355,0.794,0.491,0.298,0.328,0.262,0.856,0.555,0.348,0.137,0.333,0.431,0.307,0.222,0.797,0.329,0.127,0.287,0.573,0.572,0.56,0.878,0.88,0.7,1
0.20204856991767883,0.9067532420158386,0.7460507154464722,0.2720750570297241,0.39988481998443604,0.19584332406520844,0.43965861201286316,0.48665928840637207,0.428202748298645,0.21873576939105988,0.4671836495399475,0.30470019578933716,0.27580004930496216,0.3317418098449707,0.8742491006851196,0.28277602791786194,0.7710115909576416,0.7107707262039185,0.8317216038703918,0.43021607398986816,0.44479885697364807,0.1792297512292862,0.16156180202960968,0.8006374835968018,0
0.3115110695362091,0.2656308710575104,0.166885644197464,0.26862019300460815,0.30509066581726074,0.8157932758331299,0.4676366150379181,0.5111584663391113,0.4075660705566406,0.13697223365306854,0.2991926670074463,0.1857268363237381,0.2547181248664856,0.25976690649986267,0.19612474739551544,0.4048004746437073,0.17797665297985077,0.040577445179224014,0.1746109277009964,0.7411234974861145,0.7650513052940369,0.7169469594955444,0.24192112684249878,0.12268780916929245,0
0.257,0.557,0.349,0.297,0.444,0.614,0.559,0.25,0.592,0.477,0.0,0.627,0.381,0.222,0.432,0.018,0.28,0.134,0.392,0.49,0.492,0.246,0.116,0.261,1
0.2697153091430664,0.8526681661605835,0.5700005292892456,0.26236987113952637,0.3956325054168701,0.2996634840965271,0.4303927421569824,0.5006266236305237,0.3962363004684448,0.15855783224105835,0.44741541147232056,0.19892261922359467,0.23174071311950684,0.26969632506370544,0.7556123733520508,0.45044776797294617,0.6242585778236389,0.4934307336807251,0.7253811955451965,0.493647962808609,0.46820905804634094,0.25743475556373596,0.22029440104961395,0.6230649352073669,0
0.3120132088661194,0.4821011424064636,0.3650168180465698,0.3740988075733185,0.3950331211090088,0.5603840351104736,0.4733220934867859,0.4212866425514221,0.5323179960250854,0.3210798501968384,0.189457967877388,0.5204256176948547,0.49386581778526306,0.32184186577796936,0.4640713036060333,0.10950439423322678,0.3691937029361725,0.15395139157772064,0.4306526780128479,0.7395039200782776,0.7297322750091553,0.6357067823410034,0.3140316903591156,0.3229963779449463,0
0.2926594316959381,0.6333184838294983,0.5101264119148254,0.59864342212677,0.3599652349948883,0.4545306861400604,0.2984115183353424,0.3584044873714447,0.7520459294319153,0.6858237981796265,0.24970412254333496,0.6358309388160706,0.6808538436889648,0.4568004906177521,0.6243488192558289,0.10782177746295929,0.6322523355484009,0.4125649631023407,0.6286213994026184,0.6089813113212585,0.6034252643585205,0.35094743967056274,0.20788481831550598,0.4689640700817108,0
0.24450795352458954,0.8470380306243896,0.4398483335971832,0.15893657505512238,0.3211921155452728,0.3672802448272705,0.43726450204849243,0.5351725220680237,0.27874740958213806,0.04566618800163269,0.5077754259109497,0.04290520027279854,0.09418298304080963,0.15385735034942627,0.7117651700973511,0.769881546497345,0.4412330389022827,0.3064427971839905,0.6255515217781067,0.5100095868110657,0.47025561332702637,0.2458871752023697,0.19575606286525726,0.5002885460853577,0
0.191,0.497,0.411,0.698,0.392,0.554,0.022,0.21,0.859,0.858,0.167,0.451,0.416,0.556,0.473,0.248,0.831,0.287,0.588,0.647,0.643,0.098,0.099,0.283,0
0.397,0.542,0.467,0.246,0.304,0.242,0.766,0.314,0.495,0.364,0.5,0.529,0.323,0.444,0.762,0.136,0.189,0.285,0.586,0.453,0.445,0.969,0.909,0.712,1
0.326155722,0.633762479,0.391118705,0.461809814,0.338484287,0.508441389,0.328898221,0.427384555,0.645309985,0.398360789,0.34617278,0.239942878,0.373740375,0.399303198,0.534494758,0.486182213,0.555418491,0.295004278,0.539849639,0.519442201,0.498110831,0.398718774,0.207695931,0.377111703,0
0.3068563938140869,0.47511354088783264,0.2969719171524048,0.2583823800086975,0.3613981604576111,0.6334160566329956,0.4950658977031708,0.4967850148677826,0.38642075657844543,0.14893381297588348,0.2860378921031952,0.25552260875701904,0.2789674401283264,0.2641162872314453,0.3877330720424652,0.310585081577301,0.30860820412635803,0.11321967095136642,0.3523300290107727,0.6981756687164307,0.6959162950515747,0.6127721667289734,0.27612170577049255,0.2682589292526245,0
0.277,0.659,0.747,0.378,0.31,0.175,0.433,0.611,0.162,0.141,0.633,0.118,0.144,0.0,0.847,0.722,0.738,0.651,0.847,0.424,0.413,0.0,0.153,0.739,1
0.30155134201049805,0.3793828785419464,0.25101685523986816,0.32584717869758606,0.3284012973308563,0.6974591612815857,0.42320358753204346,0.45201578736305237,0.4810689687728882,0.23068061470985413,0.20931413769721985,0.3376075029373169,0.3758608400821686,0.29317837953567505,0.31842753291130066,0.21498896181583405,0.3047558665275574,0.08286044746637344,0.30424174666404724,0.7469305992126465,0.7474926114082336,0.6159447431564331,0.23082157969474792,0.20000018179416656,0
0.315243721,0.373894423,0.301510096,0.353444844,0.426196128,0.681335866,0.438125998,0.468426287,0.475500524,0.305317074,0.16218482,0.553193271,0.487203002,0.330898076,0.333683372,0.085991777,0.357941002,0.1201239,0.32643193,0.820523739,0.809595525,0.613379538,0.260852396,0.226944819,0
0.30974942445755005,0.642746090888977,0.4313737452030182,0.12859705090522766,0.5044729113578796,0.43854159116744995,0.7805234789848328,0.5709784626960754,0.2093246728181839,0.039979513734579086,0.391865074634552,0.19248537719249725,0.16064231097698212,0.1634535938501358,0.5958852171897888,0.29323428869247437,0.1852729320526123,0.15275833010673523,0.4381680488586426,0.6859805583953857,0.6709837317466736,0.8237682580947876,0.5821548700332642,0.47962087392807007,0
0.284,0.813,0.749,0.291,0.384,0.154,0.396,0.518,0.404,0.173,0.567,0.275,0.261,0.444,0.898,0.226,0.774,0.772,0.906,0.536,0.518,0.311,0.202,0.836,0
0.269257933,0.674827576,0.36871931,0.404508293,0.27422747,0.518721759,0.262951583,0.461717993,0.60122329,0.280262262,0.39892751,0.099445,0.254181594,0.309458852,0.556173861,0.746587157,0.500337899,0.296050102,0.535438001,0.479800612,0.444763213,0.319649935,0.156469285,0.361786932,0
0.373,0.665,0.707,0.439,0.636,0.089,0.829,0.175,0.875,0.681,0.733,0.784,0.589,1.0,0.925,0.074,0.337,0.515,0.769,0.514,0.499,0.992,0.865,0.843,1
0.2994571626186371,0.372262567281723,0.19282683730125427,0.18900753557682037,0.33054372668266296,0.7560853958129883,0.530351459980011,0.536043643951416,0.312521755695343,0.06977050751447678,0.33968356251716614,0.1217053011059761,0.16930964589118958,0.19921906292438507,0.26773765683174133,0.48217007517814636,0.16888588666915894,0.047211166471242905,0.21376006305217743,0.728847861289978,0.7456033229827881,0.7057211995124817,0.2672249972820282,0.16595244407653809,0
0.30075111985206604,0.4208223521709442,0.2559736967086792,0.27439144253730774,0.3332412540912628,0.6858546137809753,0.4513462483882904,0.4859157204627991,0.41377976536750793,0.16297942399978638,0.2607172727584839,0.2523081600666046,0.2906101942062378,0.2692875564098358,0.33231645822525024,0.30797821283340454,0.29540762305259705,0.08763683587312698,0.30884814262390137,0.7184658646583557,0.7215117812156677,0.6016184091567993,0.236062154173851,0.21585601568222046,0
0.2883197069168091,0.5121629238128662,0.3541179895401001,0.6266017556190491,0.30610087513923645,0.5859618186950684,0.16998058557510376,0.296560138463974,0.7924253344535828,0.7681675553321838,0.10640858113765717,0.7393863797187805,0.75282883644104,0.46980714797973633,0.45827987790107727,0.053260091692209244,0.6955119371414185,0.22275210916996002,0.5496560335159302,0.7467626929283142,0.7321402430534363,0.2692892551422119,0.0943019688129425,0.2846158444881439,0
0.375,0.257,0.234,0.287,0.509,0.807,0.615,0.543,0.345,0.142,0.2,0.275,0.272,0.222,0.196,0.285,0.129,0.035,0.156,1.0,1.0,0.738,0.23,0.116,0
0.248,0.392,0.272,0.295,0.388,0.693,0.556,0.505,0.369,0.191,0.233,0.333,0.33,0.333,0.326,0.247,0.217,0.082,0.284,0.884,0.881,0.803,0.296,0.192,1
0.17168620228767395,0.9216653108596802,0.7680525183677673,0.26889514923095703,0.35932451486587524,0.18958033621311188,0.3806827962398529,0.4898592233657837,0.43804264068603516,0.23365122079849243,0.4825904667377472,0.28682616353034973,0.26292192935943604,0.35037049651145935,0.8870394825935364,0.29509493708610535,0.8325458765029907,0.7533727884292603,0.8548206686973572,0.3977154791355133,0.417141854763031,0.1217036172747612,0.10525213181972504,0.8191003203392029,0
0.28789764642715454,0.44289833307266235,0.21995611488819122,0.1760808527469635,0.34150806069374084,0.7017389535903931,0.5148128867149353,0.5225645303726196,0.3004150688648224,0.06830281019210815,0.2892921566963196,0.14619944989681244,0.17297710478305817,0.19483862817287445,0.3217359483242035,0.40074610710144043,0.21419134736061096,0.05661532282829285,0.2661496698856354,0.7417357563972473,0.7504495978355408,0.6519549489021301,0.24067209661006927,0.19927918910980225,0
0.33690598607063293,0.25603556632995605,0.18763522803783417,0.25747138261795044,0.3902552127838135,0.7827800512313843,0.541031002998352,0.4757504463195801,0.3985062539577484,0.16126501560211182,0.19344395399093628,0.3903236985206604,0.3458825647830963,0.26797428727149963,0.21787278354167938,0.15409010648727417,0.18026886880397797,0.03719884902238846,0.19096145033836365,0.8143285512924194,0.8314298987388611,0.8090047240257263,0.3081159293651581,0.14824019372463226,0
0.2673764228820801,0.6130177974700928,0.31807953119277954,0.28794002532958984,0.2561718821525574,0.5992300510406494,0.36800432205200195,0.5217414498329163,0.4221618175506592,0.12804917991161346,0.47665053606033325,0.07044597715139389,0.1795433610677719,0.24323050677776337,0.463464617729187,0.7489651441574097,0.37571629881858826,0.19750884175300598,0.4257187247276306,0.5254217386245728,0.5085283517837524,0.33485379815101624,0.18770577013492584,0.2856277823448181,0
0.2966378927230835,0.639685869216919,0.4458262026309967,0.41305243968963623,0.3874308168888092,0.45622891187667847,0.3789064586162567,0.4024618864059448,0.5802993774414062,0.3938758969306946,0.2118869572877884,0.5189499855041504,0.5065672993659973,0.34815800189971924,0.585523784160614,0.12710271775722504,0.5380640029907227,0.273154616355896,0.5758877396583557,0.6790317296981812,0.6638852953910828,0.42604729533195496,0.23063816130161285,0.4238511323928833,0
0.463,0.565,0.598,0.196,0.292,0.122,0.719,0.346,0.304,0.286,0.4,0.451,0.261,0.667,0.874,0.244,0.345,0.444,0.715,0.314,0.305,0.992,0.911,0.784,1
0.302558958530426,0.6546717286109924,0.4453526437282562,0.34835579991340637,0.3687688112258911,0.47520363330841064,0.45166969299316406,0.48139894008636475,0.48209208250045776,0.24453803896903992,0.3874185085296631,0.2655547559261322,0.3374602496623993,0.31126517057418823,0.5761282444000244,0.3751157522201538,0.456919401884079,0.30563047528266907,0.5405123829841614,0.5679317116737366,0.5522059202194214,0.44876497983932495,0.2894342839717865,0.4351000487804413,0
0.135,0.342,0.166,0.253,0.272,0.77,0.385,0.583,0.411,0.068,0.467,0.078,0.11,0.333,0.247,0.353,0.285,0.072,0.246,0.602,0.608,0.575,0.266,0.184,0
0.2838321030139923,0.6155006289482117,0.3589761555194855,0.3309948444366455,0.32909709215164185,0.5356130599975586,0.33188164234161377,0.4379425346851349,0.4884446859359741,0.25871652364730835,0.23218262195587158,0.31838667392730713,0.3544851243495941,0.3063705861568451,0.49737510085105896,0.2642349898815155,0.5308830738067627,0.20075373351573944,0.5097425580024719,0.6697056889533997,0.65224689245224,0.3423650562763214,0.15843406319618225,0.33293417096138,0
0.24558639526367188,0.8083909153938293,0.4730316698551178,0.3464142382144928,0.26523557305336,0.4226759374141693,0.2856648564338684,0.5065452456474304,0.4931238293647766,0.19981513917446136,0.5506796836853027,0.08527196943759918,0.20553654432296753,0.29227790236473083,0.6600690484046936,0.7565629482269287,0.6207643747329712,0.4570525586605072,0.6523609161376953,0.40298348665237427,0.3851652443408966,0.15207858383655548,0.1328255981206894,0.4699097275733948,0
0.381,0.226,0.298,0.302,0.139,0.477,0.302,0.558,0.404,0.137,0.433,0.196,0.157,0.333,0.485,0.636,0.474,0.209,0.498,0.518,0.517,0.764,0.316,0.338,0
0.291587233543396,0.2717146873474121,0.11286570876836777,0.17526254057884216,0.2633318305015564,0.8606088161468506,0.47366777062416077,0.5555117130279541,0.3039589822292328,0.046285610646009445,0.41204801201820374,0.0464356355369091,0.11147929728031158,0.16741998493671417,0.16289928555488586,0.7284749746322632,0.1031876876950264,0.021880293264985085,0.12207458168268204,0.7297927141189575,0.760583221912384,0.70553058385849,0.20780497789382935,0.08579343557357788,0
0.375,0.542,0.692,0.359,0.401,0.163,0.78,0.473,0.368,0.281,0.533,0.412,0.312,0.444,0.832,0.152,0.37,0.439,0.716,0.398,0.389,0.992,0.986,0.832,1
0.27096977829933167,0.6541643142700195,0.38038399815559387,0.3960353434085846,0.2549417018890381,0.559508204460144,0.2963314652442932,0.49835625290870667,0.531086802482605,0.25806522369384766,0.49166762828826904,0.11616206169128418,0.2643490433692932,0.3274470865726471,0.5064759850502014,0.7029054164886475,0.5222681760787964,0.3147207498550415,0.5116150379180908,0.4640662372112274,0.4534635543823242,0.24101656675338745,0.15629339218139648,0.33726513385772705,0
0.361,0.496,0.307,0.167,0.376,0.698,0.583,0.445,0.307,0.151,0.133,0.412,0.295,0.222,0.344,0.13,0.222,0.09,0.303,0.647,0.648,0.746,0.231,0.251,1
0.3080989420413971,0.5559611916542053,0.426689088344574,0.6326624751091003,0.3390639126300812,0.539577305316925,0.2388513833284378,0.334789901971817,0.783431351184845,0.7495409250259399,0.19521589577198029,0.6848414540290833,0.7283831834793091,0.47445446252822876,0.5260143876075745,0.08881434053182602,0.6454803347587585,0.3228360116481781,0.5763770341873169,0.6602144837379456,0.643784761428833,0.34228551387786865,0.16755183041095734,0.3693059980869293,0
0.25837409496307373,0.7873052358627319,0.5426241159439087,0.4308692216873169,0.3325997591018677,0.3659083843231201,0.28303080797195435,0.42071643471717834,0.5946906805038452,0.4011051058769226,0.33627575635910034,0.34192901849746704,0.4136216938495636,0.3730767071247101,0.7056083083152771,0.3047153949737549,0.7037849426269531,0.4861481785774231,0.7034943103790283,0.5228954553604126,0.5177950263023376,0.1827586591243744,0.1388227790594101,0.5406729578971863,0
0.579,0.752,0.498,0.118,0.275,0.16,1.0,0.479,0.232,0.071,0.5,0.275,0.157,0.0,0.88,0.39,0.0,0.24,0.515,0.503,0.489,0.163,0.412,0.689,0
0.288,0.199,0.199,0.43,0.433,0.796,0.541,0.612,0.355,0.183,0.2,0.333,0.336,0.222,0.193,0.089,0.169,0.041,0.169,0.775,0.779,0.78,0.274,0.134,0
0.284,0.681,0.478,0.574,0.404,0.351,0.566,0.229,0.897,0.732,0.433,0.627,0.589,0.444,0.693,0.166,0.384,0.319,0.62,0.569,0.562,0.64,0.551,0.555,0
0.131,0.752,0.7,0.07,0.666,0.395,0.138,0.359,0.209,0.166,0.3,0.255,0.272,0.111,0.669,0.595,0.971,0.535,0.779,0.241,0.242,0.033,0.119,0.525,1
0.3173395097255707,0.4093835651874542,0.24438154697418213,0.18277403712272644,0.38135454058647156,0.7046970129013062,0.6349377036094666,0.5645827054977417,0.28680700063705444,0.06329794973134995,0.4164779782295227,0.1321994960308075,0.16706909239292145,0.20241425931453705,0.3235416114330292,0.4881250560283661,0.14927904307842255,0.06701938062906265,0.23841038346290588,0.6907327175140381,0.7097474932670593,0.7782843112945557,0.3961179256439209,0.225581556558609,0
0.36880067,0.560145259,0.410961032,0.634692311,0.36768955,0.499982327,0.22172159,0.245433807,0.824541092,0.794943869,0.184536427,0.66408062,0.614535749,0.453709781,0.543738842,0.095605455,0.708657265,0.286174268,0.651661634,0.595635474,0.601226926,0.437417507,0.185422465,0.334966153,0
0.264,0.598,0.263,0.266,0.361,0.64,0.512,0.536,0.377,0.132,0.3,0.196,0.248,0.222,0.417,0.287,0.25,0.122,0.367,0.716,0.713,0.705,0.219,0.258,0
0.288,0.155,0.248,0.31,0.25,0.675,0.488,0.468,0.448,0.245,0.067,0.412,0.283,0.222,0.292,0.156,0.26,0.079,0.28,0.714,0.716,0.435,0.156,0.196,1
0.2872837483882904,0.6041210889816284,0.44892212748527527,0.615653932094574,0.28953316807746887,0.5340383052825928,0.2398732304573059,0.38700050115585327,0.7543469667434692,0.6626130938529968,0.3393093943595886,0.43199971318244934,0.6017228960990906,0.461067795753479,0.5505387783050537,0.2786206007003784,0.6290581822395325,0.39999285340309143,0.5773351788520813,0.5311138033866882,0.5264745950698853,0.26363834738731384,0.16109780967235565,0.3860035538673401,0
0.25157544,0.425177872,0.260044545,0.264407784,0.318246305,0.662794292,0.422250032,0.517510235,0.369718164,0.130861133,0.17231302,0.260908693,0.341127068,0.22534582,0.354510635,0.234016463,0.262451768,0.102202147,0.28028515,0.816491544,0.808552623,0.534033775,0.182085812,0.229565993,0
0.35,0.597,0.647,0.599,0.439,0.338,0.276,0.319,0.666,0.653,0.533,0.51,0.613,0.444,0.687,0.034,0.798,0.479,0.746,0.564,0.557,0.614,0.648,0.645,1
0.291059792,0.573421896,0.355294257,0.420702368,0.34028542,0.526396275,0.30142051,0.411264598,0.600847721,0.394906402,0.206697583,0.379965812,0.472909421,0.328890294,0.508737922,0.241198584,0.528026879,0.26119867,0.482377976,0.656267941,0.676955342,0.403241873,0.175481588,0.340070784,0
0.441,0.791,0.622,0.0,0.228,0.416,0.035,0.439,0.016,0.018,0.267,0.216,0.151,0.0,0.658,0.333,1.0,0.528,0.777,0.304,0.304,0.0,0.094,0.587,1
0.29110691,0.477137566,0.314614356,0.32550925,0.365772873,0.633210599,0.453990251,0.518281817,0.438009351,0.191837281,0.237872675,0.296089619,0.365434855,0.318160981,0.391575754,0.267743379,0.341872841,0.142898798,0.33994028,0.749107063,0.719219148,0.538659751,0.234167159,0.272229999,0
0.35,0.627,0.909,0.492,0.272,0.0,0.546,0.47,0.409,0.394,0.667,0.176,0.336,0.222,0.996,0.015,0.772,0.948,0.979,0.373,0.358,0.713,0.805,1.0,1
0.288,0.225,0.204,0.166,0.26,0.75,0.571,0.511,0.311,0.075,0.367,0.039,0.093,0.222,0.24,0.692,0.144,0.047,0.194,0.865,0.866,0.722,0.218,0.118,1
0.299,0.656,0.39,0.141,0.374,0.499,0.56,0.414,0.353,0.164,0.3,0.353,0.237,0.111,0.556,0.372,0.314,0.203,0.492,0.903,0.894,0.821,0.642,0.415,0
0.405,0.555,0.318,0.086,0.297,0.714,0.341,0.442,0.27,0.087,0.133,0.294,0.162,0.111,0.342,0.207,0.455,0.132,0.368,0.617,0.618,0.754,0.23,0.271,1
0.43,0.588,0.505,0.318,0.387,0.504,0.243,0.358,0.458,0.375,0.4,0.176,0.405,0.111,0.537,0.442,0.707,0.308,0.609,0.55,0.55,0.606,0.499,0.453,0
0.273,0.612,0.604,0.228,0.776,0.316,0.742,0.399,0.428,0.254,0.267,0.392,0.266,0.333,0.71,0.068,0.329,0.296,0.541,0.315,0.312,0.738,0.595,0.502,0
0.267357975,0.445035696,0.323520899,0.412446231,0.365015417,0.591466308,0.284379184,0.371510357,0.588542521,0.434940845,0.105898187,0.604874671,0.56791079,0.289591283,0.433161885,0.065769054,0.468196332,0.174505398,0.425472081,0.806588769,0.815161645,0.463056087,0.160626024,0.253688395,0
0.377,0.516,0.28,0.108,0.208,0.72,0.61,0.519,0.221,0.02,0.4,0.059,0.047,0.111,0.329,0.855,0.174,0.078,0.273,0.668,0.669,0.754,0.238,0.243,1
0.197,0.597,0.261,0.329,0.438,0.628,0.498,0.495,0.431,0.231,0.1,0.51,0.462,0.444,0.428,0.013,0.262,0.125,0.368,0.833,0.827,0.713,0.174,0.24,1
0.286872983,0.763097227,0.536455393,0.41611129,0.364944041,0.414637148,0.440647036,0.543784678,0.509384811,0.273995996,0.441742331,0.257164866,0.368393153,0.436281532,0.657045782,0.497314692,0.587704837,0.466999084,0.592011273,0.509961605,0.445664942,0.33748877,0.254335284,0.537248731,0
0.3051108717918396,0.5822309255599976,0.4442208707332611,0.6095831990242004,0.30977433919906616,0.5397090911865234,0.27683091163635254,0.39618492126464844,0.7429409623146057,0.647128701210022,0.3525250256061554,0.44052544236183167,0.6048027873039246,0.45305725932121277,0.537090003490448,0.27481475472450256,0.583310604095459,0.38643208146095276,0.5581884384155273,0.5368555784225464,0.5263839960098267,0.3296184837818146,0.20570437610149384,0.38451600074768066,0
0.3022356331348419,0.5001819133758545,0.3694092035293579,0.5725856423377991,0.29552608728408813,0.596266508102417,0.2762644290924072,0.39124271273612976,0.7121689915657043,0.5819476842880249,0.2631072402000427,0.44187790155410767,0.5836410522460938,0.424735963344574,0.45331132411956787,0.23562122881412506,0.51739901304245,0.25463196635246277,0.47614428400993347,0.6179699897766113,0.6107814311981201,0.369536429643631,0.19124241173267365,0.29324254393577576,0
0.34683024883270264,0.7391239404678345,0.6057780385017395,0.2777366638183594,0.5183717012405396,0.3225996792316437,0.7156811952590942,0.5386339426040649,0.36649444699287415,0.15824276208877563,0.5410289764404297,0.2871464192867279,0.3012186288833618,0.27811354398727417,0.7270632982254028,0.3546745181083679,0.3548467755317688,0.4690403938293457,0.6224037408828735,0.5052717328071594,0.47989264130592346,0.6961950063705444,0.6179084181785583,0.6587850451469421,0
0.377,0.609,0.543,0.308,0.351,0.312,0.528,0.526,0.436,0.178,0.467,0.137,0.248,0.111,0.713,0.386,0.475,0.38,0.672,0.366,0.362,0.886,0.677,0.629,0
0.299734890460968,0.3790445625782013,0.2215699851512909,0.28788575530052185,0.2848663926124573,0.7499548196792603,0.4355473816394806,0.5251137018203735,0.4174930155277252,0.14198298752307892,0.39328837394714355,0.12879550457000732,0.22643399238586426,0.26700347661972046,0.2771957814693451,0.5781074166297913,0.24286416172981262,0.08305303007364273,0.2511240839958191,0.6437596678733826,0.6581693887710571,0.5833252668380737,0.2322809100151062,0.17480935156345367,0
0.514,0.53,0.16,0.156,0.269,0.611,0.477,0.531,0.221,0.045,0.367,0.157,0.52,0.222,0.429,0.293,0.194,0.114,0.349,0.791,0.786,0.705,0.252,0.354,1
0.25636985898017883,0.7312209606170654,0.39500853419303894,0.29139065742492676,0.27288371324539185,0.4967154264450073,0.34007224440574646,0.5121987462043762,0.43267396092414856,0.14313967525959015,0.48804226517677307,0.08177391439676285,0.18519946932792664,0.25332435965538025,0.5763556957244873,0.7216414213180542,0.4949401021003723,0.3002716600894928,0.5483778119087219,0.48676612973213196,0.46635618805885315,0.24170532822608948,0.16135863959789276,0.3843829333782196,0
0.282,0.342,0.36,0.296,0.384,0.447,0.245,0.302,0.483,0.419,0.233,0.333,0.243,0.222,0.536,0.4,0.58,0.271,0.568,0.742,0.733,0.467,0.156,0.306,0
0.317,0.833,0.628,0.041,0.266,0.28,0.523,0.482,0.051,0.004,0.367,0.137,0.104,0.0,0.789,0.458,0.553,0.486,0.751,0.484,0.475,0.533,0.495,0.726,1
